<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JNJ.US,5,20240514,193500,150.86,150.895,150.75,150.75,26582,0
JNJ.US,5,20240514,194000,150.75,150.89,150.7,150.865,21764,0
JNJ.US,5,20240514,194500,150.87,150.8795,150.8,150.81,16944,0
JNJ.US,5,20240514,195000,150.815,150.8167,150.74,150.79,18425,0
JNJ.US,5,20240514,195500,150.8,150.89,150.77,150.8525,27290,0
JNJ.US,5,20240514,200000,150.86,150.98,150.835,150.97,23037,0
JNJ.US,5,20240514,200500,150.98,151.04,150.97,151.02,18977,0
JNJ.US,5,20240514,201000,151.0469,151.11,150.9932,151.07,35144,0
JNJ.US,5,20240514,201500,151.065,151.11,151.04,151.08,19970,0
JNJ.US,5,20240514,202000,151.075,151.15,151.075,151.12,21865,0
JNJ.US,5,20240514,202500,151.13,151.2144,151.11,151.165,20250,0
JNJ.US,5,20240514,203000,151.17,151.29,151.17,151.2863,16970,0
JNJ.US,5,20240514,203500,151.31,151.33,151.25,151.31,44899,0
JNJ.US,5,20240514,204000,151.31,151.48,151.31,151.36,31537,0
JNJ.US,5,20240514,204500,151.37,151.37,151.27,151.2903,18093,0
JNJ.US,5,20240514,205000,151.3,151.36,151.27,151.31,29012,0
JNJ.US,5,20240514,205500,151.32,151.35,151.27,151.29,15524,0
JNJ.US,5,20240514,210000,151.29,151.31,151.2205,151.2263,18117,0
JNJ.US,5,20240514,210500,151.23,151.27,151.19,151.255,24670,0
JNJ.US,5,20240514,211000,151.26,151.2799,151.16,151.1603,24028,0
JNJ.US,5,20240514,211500,151.165,151.3,151.1,151.235,38362,0
JNJ.US,5,20240514,212000,151.2385,151.34,151.1879,151.3,26557,0
JNJ.US,5,20240514,212500,151.29,151.29,151.1602,151.18,20523,0
JNJ.US,5,20240514,213000,151.175,151.175,151.08,151.11,37323,0
JNJ.US,5,20240514,213500,151.1,151.12,151.01,151.02,31066,0
JNJ.US,5,20240514,214000,151.02,151.145,151,151.145,37733,0
JNJ.US,5,20240514,214500,151.145,151.16,151.07,151.07,36855,0
JNJ.US,5,20240514,215000,151.08,151.35,151.08,151.29,71468,0
JNJ.US,5,20240514,215500,151.31,151.52,151.29,151.38,1123498,0
JNJ.US,5,20240515,153000,151.82,152.6,151.82,152.28,190052,0
JNJ.US,5,20240515,153500,152.25,152.27,152.03,152.14,69519,0
JNJ.US,5,20240515,154000,152.21,152.26,151.75,151.8325,31573,0
JNJ.US,5,20240515,154500,151.8,151.96,151.74,151.79,32081,0
JNJ.US,5,20240515,155000,151.765,151.88,151.71,151.715,23695,0
JNJ.US,5,20240515,155500,151.73,151.73,151.5001,151.5001,28044,0
JNJ.US,5,20240515,160000,151.53,151.855,151.42,151.83,45148,0
JNJ.US,5,20240515,160500,151.825,151.9,151.62,151.66,30082,0
JNJ.US,5,20240515,161000,151.67,151.79,151.65,151.65,26173,0
JNJ.US,5,20240515,161500,151.65,151.77,151.43,151.48,46397,0
JNJ.US,5,20240515,162000,151.48,151.56,151.47,151.51,16145,0
JNJ.US,5,20240515,162500,151.4879,151.61,151.43,151.5235,27382,0
JNJ.US,5,20240515,163000,151.53,151.67,151.49,151.51,32606,0
JNJ.US,5,20240515,163500,151.51,151.675,151.51,151.55,18835,0
JNJ.US,5,20240515,164000,151.55,151.57,151.38,151.3886,18168,0
JNJ.US,5,20240515,164500,151.42,151.44,151.3009,151.35,22036,0
JNJ.US,5,20240515,165000,151.37,151.4,151.3,151.36,15654,0
JNJ.US,5,20240515,165500,151.36,151.57,151.36,151.53,35810,0
JNJ.US,5,20240515,170000,151.53,151.63,151.44,151.62,40591,0
JNJ.US,5,20240515,170500,151.61,151.84,151.6,151.78,58173,0
JNJ.US,5,20240515,171000,151.78,151.88,151.68,151.86,36943,0
JNJ.US,5,20240515,171500,151.86,151.935,151.79,151.79,21737,0
JNJ.US,5,20240515,172000,151.78,151.78,151.56,151.63,18653,0
JNJ.US,5,20240515,172500,151.64,151.745,151.61,151.745,15836,0
JNJ.US,5,20240515,173000,151.745,151.81,151.6901,151.79,27222,0
JNJ.US,5,20240515,173500,151.7956,151.82,151.58,151.67,38680,0
JNJ.US,5,20240515,174000,151.68,151.81,151.68,151.7774,21888,0
JNJ.US,5,20240515,174500,151.77,151.84,151.745,151.765,19976,0
JNJ.US,5,20240515,175000,151.75,151.84,151.71,151.81,34188,0
JNJ.US,5,20240515,175500,151.8,151.95,151.79,151.8801,20863,0
JNJ.US,5,20240515,180000,151.89,151.98,151.86,151.86,14671,0
JNJ.US,5,20240515,180500,151.84,151.85,151.71,151.785,12911,0
JNJ.US,5,20240515,181000,151.8,151.89,151.7912,151.845,10197,0
JNJ.US,5,20240515,181500,151.84,151.87,151.8,151.84,12933,0
JNJ.US,5,20240515,182000,151.85,151.91,151.8,151.9,18505,0
JNJ.US,5,20240515,182500,151.9,151.99,151.88,151.97,14287,0
JNJ.US,5,20240515,183000,151.9773,152.205,151.97,152.205,64250,0
JNJ.US,5,20240515,183500,152.195,152.29,152.16,152.2423,32860,0
JNJ.US,5,20240515,184000,152.26,152.43,152.25,152.425,19344,0
JNJ.US,5,20240515,184500,152.42,152.48,152.42,152.47,30102,0
JNJ.US,5,20240515,185000,152.47,152.63,152.4631,152.59,35453,0
JNJ.US,5,20240515,185500,152.585,152.63,152.47,152.475,13799,0
JNJ.US,5,20240515,190000,152.48,152.5003,152.3701,152.445,15521,0
JNJ.US,5,20240515,190500,152.45,152.49,152.42,152.43,17279,0
JNJ.US,5,20240515,191000,152.43,152.52,152.405,152.485,19555,0
JNJ.US,5,20240515,191500,152.49,152.54,152.46,152.47,21443,0
JNJ.US,5,20240515,192000,152.46,152.49,152.38,152.47,21967,0
JNJ.US,5,20240515,192500,152.47,152.55,152.4,152.41,30030,0
JNJ.US,5,20240515,193000,152.4,152.42,152.3119,152.36,20199,0
JNJ.US,5,20240515,193500,152.355,152.41,152.26,152.26,21573,0
JNJ.US,5,20240515,194000,152.26,152.29,152.21,152.25,19762,0
JNJ.US,5,20240515,194500,152.2434,152.3,152.105,152.18,15050,0
JNJ.US,5,20240515,195000,152.18,152.23,152.15,152.195,11849,0
JNJ.US,5,20240515,195500,152.19,152.21,152.16,152.2,19170,0
JNJ.US,5,20240515,200000,152.2,152.335,152.17,152.31,41993,0
JNJ.US,5,20240515,200500,152.29,152.37,152.28,152.36,21023,0
JNJ.US,5,20240515,201000,152.36,152.419,152.34,152.4,16068,0
JNJ.US,5,20240515,201500,152.4,152.41,152.28,152.36,26205,0
JNJ.US,5,20240515,202000,152.36,152.38,152.32,152.37,17904,0
JNJ.US,5,20240515,202500,152.36,152.44,152.36,152.4,20284,0
JNJ.US,5,20240515,203000,152.4,152.4,152.3147,152.34,27535,0
JNJ.US,5,20240515,203500,152.34,152.439,152.29,152.43,24795,0
JNJ.US,5,20240515,204000,152.43,152.43,152.32,152.35,20212,0
JNJ.US,5,20240515,204500,152.3375,152.4,152.33,152.3551,12818,0
JNJ.US,5,20240515,205000,152.35,152.4,152.33,152.385,23662,0
JNJ.US,5,20240515,205500,152.38,152.405,152.36,152.3727,26289,0
JNJ.US,5,20240515,210000,152.37,152.38,152.29,152.32,21016,0
JNJ.US,5,20240515,210500,152.335,152.36,152.28,152.32,19163,0
JNJ.US,5,20240515,211000,152.325,152.4229,152.31,152.4,15002,0
JNJ.US,5,20240515,211500,152.39,152.46,152.34,152.3589,24663,0
JNJ.US,5,20240515,212000,152.3547,152.42,152.33,152.35,22528,0
JNJ.US,5,20240515,212500,152.35,152.38,152.34,152.345,27200,0
JNJ.US,5,20240515,213000,152.34,152.37,152.323,152.37,18073,0
JNJ.US,5,20240515,213500,152.37,152.42,152.35,152.4,33998,0
JNJ.US,5,20240515,214000,152.405,152.44,152.35,152.4284,40165,0
JNJ.US,5,20240515,214500,152.425,152.49,152.425,152.47,33723,0
JNJ.US,5,20240515,215000,152.48,152.75,152.47,152.74,102499,0
JNJ.US,5,20240515,215500,152.75,152.95,152.66,152.67,1798546,0
JNJ.US,5,20240516,153000,153,153,152.515,152.715,151073,0
JNJ.US,5,20240516,153500,152.65,152.66,152.33,152.54,56712,0
JNJ.US,5,20240516,154000,152.52,152.81,152.49,152.585,91037,0
JNJ.US,5,20240516,154500,152.58,152.89,152.38,152.65,39358,0
JNJ.US,5,20240516,155000,152.585,153.23,152.53,153.225,35501,0
JNJ.US,5,20240516,155500,153.22,153.24,153.03,153.22,36271,0
JNJ.US,5,20240516,160000,153.22,153.275,153.01,153.15,30068,0
JNJ.US,5,20240516,160500,153.14,153.38,153.13,153.34,40414,0
JNJ.US,5,20240516,161000,153.36,153.48,153.3,153.445,43084,0
JNJ.US,5,20240516,161500,153.46,153.56,153.39,153.45,80404,0
JNJ.US,5,20240516,162000,153.44,153.47,153.21,153.29,48942,0
JNJ.US,5,20240516,162500,153.31,153.34,153.25,153.28,26398,0
JNJ.US,5,20240516,163000,153.26,153.3099,153.11,153.24,39632,0
JNJ.US,5,20240516,163500,153.245,153.27,153.07,153.118,38794,0
JNJ.US,5,20240516,164000,153.13,153.14,153.03,153.105,33738,0
JNJ.US,5,20240516,164500,153.13,153.14,153.01,153.105,19579,0
JNJ.US,5,20240516,165000,153.11,153.24,153.1,153.225,23186,0
JNJ.US,5,20240516,165500,153.22,153.42,153.2,153.31,42325,0
JNJ.US,5,20240516,170000,153.32,153.3299,153.08,153.2,26899,0
JNJ.US,5,20240516,170500,153.185,153.25,153.0869,153.0869,23463,0
JNJ.US,5,20240516,171000,153.09,153.09,152.96,153.0199,61712,0
JNJ.US,5,20240516,171500,153.02,153.06,152.88,152.92,27704,0
JNJ.US,5,20240516,172000,152.92,153.05,152.91,153.042,23838,0
JNJ.US,5,20240516,172500,153.05,153.16,153.05,153.0866,24492,0
JNJ.US,5,20240516,173000,153.0999,153.13,153.03,153.06,22850,0
JNJ.US,5,20240516,173500,153.08,153.175,153.07,153.09,25073,0
JNJ.US,5,20240516,174000,153.12,153.1728,153.1078,153.15,17905,0
JNJ.US,5,20240516,174500,153.14,153.14,153,153.06,18184,0
JNJ.US,5,20240516,175000,153.07,153.28,153.07,153.235,34218,0
JNJ.US,5,20240516,175500,153.24,153.33,153.23,153.28,20911,0
JNJ.US,5,20240516,180000,153.3,153.45,153.3,153.365,26520,0
JNJ.US,5,20240516,180500,153.355,153.44,153.34,153.39,21449,0
JNJ.US,5,20240516,181000,153.395,153.45,153.36,153.42,41006,0
JNJ.US,5,20240516,181500,153.44,153.495,153.43,153.47,22472,0
JNJ.US,5,20240516,182000,153.47,153.48,153.43,153.47,25422,0
JNJ.US,5,20240516,182500,153.47,153.52,153.4,153.415,26977,0
JNJ.US,5,20240516,183000,153.4197,153.4857,153.4101,153.47,21374,0
JNJ.US,5,20240516,183500,153.47,153.57,153.47,153.54,24732,0
JNJ.US,5,20240516,184000,153.55,153.59,153.53,153.55,24438,0
JNJ.US,5,20240516,184500,153.55,153.55,153.45,153.5301,25159,0
JNJ.US,5,20240516,185000,153.535,153.59,153.52,153.58,17922,0
JNJ.US,5,20240516,185500,153.6,153.62,153.53,153.62,25532,0
JNJ.US,5,20240516,190000,153.62,153.665,153.56,153.65,31290,0
JNJ.US,5,20240516,190500,153.65,153.77,153.63,153.77,27430,0
JNJ.US,5,20240516,191000,153.75,153.8899,153.72,153.8391,54867,0
JNJ.US,5,20240516,191500,153.845,154.03,153.84,153.97,114062,0
JNJ.US,5,20240516,192000,153.98,154.03,153.92,154.01,51691,0
JNJ.US,5,20240516,192500,153.99,154.16,153.9507,153.9801,58493,0
JNJ.US,5,20240516,193000,154,154.05,153.96,153.995,28555,0
JNJ.US,5,20240516,193500,153.98,154.03,153.87,153.88,30347,0
JNJ.US,5,20240516,194000,153.87,154.0012,153.8601,154,32007,0
JNJ.US,5,20240516,194500,154.01,154.01,153.72,153.8,28046,0
JNJ.US,5,20240516,195000,153.795,153.88,153.76,153.87,27255,0
JNJ.US,5,20240516,195500,153.87,153.92,153.83,153.87,34648,0
JNJ.US,5,20240516,200000,153.87,153.885,153.8,153.86,22729,0
JNJ.US,5,20240516,200500,153.86,153.87,153.735,153.735,18616,0
JNJ.US,5,20240516,201000,153.741,153.78,153.64,153.64,29975,0
JNJ.US,5,20240516,201500,153.62,153.77,153.61,153.75,63692,0
JNJ.US,5,20240516,202000,153.7747,153.79,153.735,153.77,26348,0
JNJ.US,5,20240516,202500,153.77,153.83,153.7601,153.8094,35774,0
JNJ.US,5,20240516,203000,153.82,153.9,153.82,153.88,32609,0
JNJ.US,5,20240516,203500,153.885,153.92,153.76,153.78,44452,0
JNJ.US,5,20240516,204000,153.79,153.89,153.77,153.89,42674,0
JNJ.US,5,20240516,204500,153.9,153.94,153.78,153.9,59312,0
JNJ.US,5,20240516,205000,153.9,154.045,153.9,154.005,48771,0
JNJ.US,5,20240516,205500,154.0001,154.02,153.87,153.92,36219,0
JNJ.US,5,20240516,210000,153.89,153.91,153.77,153.91,45674,0
JNJ.US,5,20240516,210500,153.915,153.98,153.87,153.97,34961,0
JNJ.US,5,20240516,211000,153.965,154.06,153.96,154,61789,0
JNJ.US,5,20240516,211500,154,154.01,153.9141,153.99,47363,0
JNJ.US,5,20240516,212000,153.99,154.02,153.94,153.95,52143,0
JNJ.US,5,20240516,212500,153.95,154,153.91,153.94,41619,0
JNJ.US,5,20240516,213000,153.95,153.98,153.84,153.97,45258,0
JNJ.US,5,20240516,213500,153.97,153.97,153.89,153.96,44641,0
JNJ.US,5,20240516,214000,153.96,154.0206,153.8102,153.85,73478,0
JNJ.US,5,20240516,214500,153.855,154.04,153.84,154.035,109853,0
JNJ.US,5,20240516,215000,154.05,154.28,154.04,154.22,161614,0
JNJ.US,5,20240516,215500,154.2,154.38,154.05,154.23,2240351,0
JNJ.US,5,20240517,153000,154.52,154.65,153.7129,154.465,56097,0
JNJ.US,5,20240517,153500,154.44,154.46,153.78,153.795,90023,0
JNJ.US,5,20240517,154000,153.78,154.135,153.77,154.07,68457,0
JNJ.US,5,20240517,154500,154.055,154.09,153.88,153.95,36026,0
JNJ.US,5,20240517,155000,153.95,154.12,153.84,154.0401,43766,0
JNJ.US,5,20240517,155500,154.06,154.19,153.97,154.19,42745,0
JNJ.US,5,20240517,160000,154.19,154.24,153.99,154.12,62053,0
JNJ.US,5,20240517,160500,154.115,154.165,153.98,154.15,54305,0
JNJ.US,5,20240517,161000,154.17,154.33,154.12,154.22,37347,0
JNJ.US,5,20240517,161500,154.22,154.27,154.16,154.24,26515,0
JNJ.US,5,20240517,162000,154.23,154.26,154.08,154.11,42628,0
JNJ.US,5,20240517,162500,154.15,154.19,154.01,154.18,31246,0
JNJ.US,5,20240517,163000,154.17,154.295,154.15,154.295,21980,0
JNJ.US,5,20240517,163500,154.28,154.46,154.27,154.43,32422,0
JNJ.US,5,20240517,164000,154.42,154.45,154.33,154.42,28630,0
JNJ.US,5,20240517,164500,154.4244,154.43,154.14,154.14,33413,0
JNJ.US,5,20240517,165000,154.13,154.29,154.12,154.15,29134,0
JNJ.US,5,20240517,165500,154.145,154.31,154.13,154.26,27402,0
JNJ.US,5,20240517,170000,154.26,154.26,154.07,154.11,34272,0
JNJ.US,5,20240517,170500,154.12,154.26,154.1,154.19,36358,0
JNJ.US,5,20240517,171000,154.19,154.29,154.1641,154.29,30089,0
JNJ.US,5,20240517,171500,154.29,154.305,154.24,154.2425,19164,0
JNJ.US,5,20240517,172000,154.245,154.25,154.15,154.15,24874,0
JNJ.US,5,20240517,172500,154.15,154.15,153.96,153.98,28736,0
JNJ.US,5,20240517,173000,153.99,154.0101,153.85,153.86,17255,0
JNJ.US,5,20240517,173500,153.87,153.93,153.87,153.93,19979,0
JNJ.US,5,20240517,174000,153.93,154.04,153.9,154.02,20555,0
JNJ.US,5,20240517,174500,154.01,154.06,153.95,153.9698,38105,0
JNJ.US,5,20240517,175000,153.9595,154.065,153.94,154.04,28643,0
JNJ.US,5,20240517,175500,154.06,154.1,153.98,153.98,19886,0
JNJ.US,5,20240517,180000,153.98,154.04,153.96,154.02,14569,0
JNJ.US,5,20240517,180500,154.04,154.18,154.01,154.1796,24799,0
JNJ.US,5,20240517,181000,154.19,154.29,154.1675,154.29,16213,0
JNJ.US,5,20240517,181500,154.29,154.32,154.22,154.26,30941,0
JNJ.US,5,20240517,182000,154.27,154.32,154.22,154.31,29318,0
JNJ.US,5,20240517,182500,154.305,154.3099,154.246,154.2816,19331,0
JNJ.US,5,20240517,183000,154.28,154.285,154.21,154.26,16753,0
JNJ.US,5,20240517,183500,154.27,154.32,154.24,154.32,10490,0
JNJ.US,5,20240517,184000,154.31,154.33,154.22,154.265,18422,0
JNJ.US,5,20240517,184500,154.27,154.31,154.23,154.3,11805,0
JNJ.US,5,20240517,185000,154.31,154.3121,154.2503,154.27,10950,0
JNJ.US,5,20240517,185500,154.28,154.2944,154.23,154.28,15263,0
JNJ.US,5,20240517,190000,154.29,154.335,154.27,154.29,14706,0
JNJ.US,5,20240517,190500,154.29,154.34,154.28,154.32,26375,0
JNJ.US,5,20240517,191000,154.31,154.32,154.26,154.29,11772,0
JNJ.US,5,20240517,191500,154.29,154.31,154.26,154.27,19607,0
JNJ.US,5,20240517,192000,154.28,154.3,154.2348,154.278,20350,0
JNJ.US,5,20240517,192500,154.26,154.3,154.26,154.29,13923,0
JNJ.US,5,20240517,193000,154.3,154.3,154.27,154.27,11010,0
JNJ.US,5,20240517,193500,154.27,154.32,154.245,154.3,11577,0
JNJ.US,5,20240517,194000,154.3,154.31,154.26,154.29,10961,0
JNJ.US,5,20240517,194500,154.29,154.295,154.2302,154.28,12151,0
JNJ.US,5,20240517,195000,154.29,154.44,154.28,154.36,35390,0
JNJ.US,5,20240517,195500,154.35,154.38,154.22,154.355,103938,0
JNJ.US,5,20240517,200000,154.37,154.44,154.33,154.41,21967,0
JNJ.US,5,20240517,200500,154.42,154.4776,154.335,154.335,23096,0
JNJ.US,5,20240517,201000,154.33,154.377,154.3,154.3436,17323,0
JNJ.US,5,20240517,201500,154.34,154.39,154.29,154.32,19436,0
JNJ.US,5,20240517,202000,154.3179,154.39,154.274,154.37,23682,0
JNJ.US,5,20240517,202500,154.36,154.45,154.36,154.425,16265,0
JNJ.US,5,20240517,203000,154.43,154.48,154.42,154.47,14662,0
JNJ.US,5,20240517,203500,154.46,154.47,154.33,154.35,28697,0
JNJ.US,5,20240517,204000,154.355,154.355,154.275,154.3427,13545,0
JNJ.US,5,20240517,204500,154.35,154.38,154.31,154.32,16295,0
JNJ.US,5,20240517,205000,154.32,154.465,154.32,154.4,68117,0
JNJ.US,5,20240517,205500,154.4,154.46,154.37,154.4199,19260,0
JNJ.US,5,20240517,210000,154.415,154.43,154.31,154.35,23556,0
JNJ.US,5,20240517,210500,154.36,154.395,154.3248,154.38,20455,0
JNJ.US,5,20240517,211000,154.39,154.45,154.39,154.42,16206,0
JNJ.US,5,20240517,211500,154.42,154.5299,154.42,154.5299,33771,0
JNJ.US,5,20240517,212000,154.53,154.57,154.4701,154.555,29853,0
JNJ.US,5,20240517,212500,154.56,154.64,154.55,154.63,37061,0
JNJ.US,5,20240517,213000,154.63,154.64,154.51,154.55,30822,0
JNJ.US,5,20240517,213500,154.56,154.705,154.544,154.6561,39752,0
JNJ.US,5,20240517,214000,154.65,154.675,154.6,154.63,52710,0
JNJ.US,5,20240517,214500,154.6383,154.65,154.52,154.55,57151,0
JNJ.US,5,20240517,215000,154.54,154.67,154.52,154.635,110643,0
JNJ.US,5,20240517,215500,154.64,154.75,154.55,154.64,1531170,0
JNJ.US,5,20240520,153000,153.1,153.39,152.1,152.17,259966,0
JNJ.US,5,20240520,153500,152.175,152.3892,151.8,151.8784,108602,0
JNJ.US,5,20240520,154000,151.8883,152.17,151.73,151.761,121885,0
JNJ.US,5,20240520,154500,151.775,151.8,151.41,151.58,92844,0
JNJ.US,5,20240520,155000,151.58,152.005,151.485,151.925,78605,0
JNJ.US,5,20240520,155500,151.925,152.08,151.87,151.98,42752,0
JNJ.US,5,20240520,160000,151.95,151.965,151.67,151.7934,23859,0
JNJ.US,5,20240520,160500,151.79,151.8,151.4,151.6,81269,0
JNJ.US,5,20240520,161000,151.6,151.92,151.575,151.8803,47152,0
JNJ.US,5,20240520,161500,151.91,152.15,151.81,152.15,120457,0
JNJ.US,5,20240520,162000,152.16,152.27,152.04,152.2078,41511,0
JNJ.US,5,20240520,162500,152.2,152.5692,152.18,152.47,43887,0
JNJ.US,5,20240520,163000,152.44,152.605,152.44,152.58,26015,0
JNJ.US,5,20240520,163500,152.575,152.61,152.39,152.4054,28048,0
JNJ.US,5,20240520,164000,152.42,152.57,152.34,152.43,58305,0
JNJ.US,5,20240520,164500,152.41,152.41,152.31,152.375,17432,0
JNJ.US,5,20240520,165000,152.38,152.45,152.3201,152.41,28636,0
JNJ.US,5,20240520,165500,152.4228,152.66,152.42,152.6,26690,0
JNJ.US,5,20240520,170000,152.6,152.605,152.39,152.41,28506,0
JNJ.US,5,20240520,170500,152.4,152.485,152.36,152.4,19388,0
JNJ.US,5,20240520,171000,152.39,152.39,152.23,152.31,31227,0
JNJ.US,5,20240520,171500,152.33,152.37,152.27,152.28,21885,0
JNJ.US,5,20240520,172000,152.28,152.29,152.22,152.27,19837,0
JNJ.US,5,20240520,172500,152.2639,152.38,152.2301,152.36,24716,0
JNJ.US,5,20240520,173000,152.37,152.4105,152.27,152.41,93151,0
JNJ.US,5,20240520,173500,152.41,152.41,152.28,152.365,29297,0
JNJ.US,5,20240520,174000,152.36,152.53,152.36,152.5,29667,0
JNJ.US,5,20240520,174500,152.4969,152.5,152.36,152.41,20331,0
JNJ.US,5,20240520,175000,152.41,152.47,152.402,152.435,18276,0
JNJ.US,5,20240520,175500,152.435,152.5,152.41,152.415,14720,0
JNJ.US,5,20240520,180000,152.41,152.42,152.35,152.41,12832,0
JNJ.US,5,20240520,180500,152.4033,152.42,152.32,152.35,19154,0
JNJ.US,5,20240520,181000,152.33,152.38,152.2342,152.31,26820,0
JNJ.US,5,20240520,181500,152.32,152.43,152.27,152.4,39767,0
JNJ.US,5,20240520,182000,152.405,152.49,152.26,152.31,17652,0
JNJ.US,5,20240520,182500,152.34,152.34,152.21,152.2562,21098,0
JNJ.US,5,20240520,183000,152.25,152.27,152.16,152.195,18070,0
JNJ.US,5,20240520,183500,152.2,152.2,152.1,152.16,13105,0
JNJ.US,5,20240520,184000,152.16,152.21,152.1227,152.15,13888,0
JNJ.US,5,20240520,184500,152.16,152.2098,152.13,152.1869,14514,0
JNJ.US,5,20240520,185000,152.1732,152.18,152.07,152.0893,23467,0
JNJ.US,5,20240520,185500,152.0758,152.11,152.03,152.1,21836,0
JNJ.US,5,20240520,190000,152.1,152.165,152.09,152.15,27143,0
JNJ.US,5,20240520,190500,152.15,152.35,152.135,152.33,32626,0
JNJ.US,5,20240520,191000,152.33,152.43,152.33,152.425,19061,0
JNJ.US,5,20240520,191500,152.42,152.46,152.31,152.31,14783,0
JNJ.US,5,20240520,192000,152.31,152.35,152.29,152.35,21006,0
JNJ.US,5,20240520,192500,152.345,152.41,152.3,152.34,20474,0
JNJ.US,5,20240520,193000,152.34,152.34,152.2623,152.28,16132,0
JNJ.US,5,20240520,193500,152.28,152.295,152.25,152.26,13351,0
JNJ.US,5,20240520,194000,152.27,152.33,152.27,152.32,13959,0
JNJ.US,5,20240520,194500,152.32,152.3399,152.22,152.22,17944,0
JNJ.US,5,20240520,195000,152.22,152.3025,152.19,152.22,15238,0
JNJ.US,5,20240520,195500,152.21,152.31,152.18,152.2999,20548,0
JNJ.US,5,20240520,200000,152.28,152.38,152.2,152.2,35864,0
JNJ.US,5,20240520,200500,152.21,152.23,151.95,152.03,17369,0
JNJ.US,5,20240520,201000,152.035,152.12,151.99,152.11,21559,0
JNJ.US,5,20240520,201500,152.09,152.13,152.05,152.09,17671,0
JNJ.US,5,20240520,202000,152.08,152.23,152.075,152.16,25547,0
JNJ.US,5,20240520,202500,152.1714,152.27,152.17,152.2,16291,0
JNJ.US,5,20240520,203000,152.1871,152.24,152.16,152.17,15861,0
JNJ.US,5,20240520,203500,152.18,152.205,152.1567,152.19,34063,0
JNJ.US,5,20240520,204000,152.2,152.21,152.12,152.15,26047,0
JNJ.US,5,20240520,204500,152.16,152.17,152.071,152.125,34814,0
JNJ.US,5,20240520,205000,152.12,152.12,152.03,152.095,23055,0
JNJ.US,5,20240520,205500,152.0985,152.1,152.04,152.04,24293,0
JNJ.US,5,20240520,210000,152.02,152.03,151.92,151.93,29981,0
JNJ.US,5,20240520,210500,151.93,151.945,151.86,151.91,28857,0
JNJ.US,5,20240520,211000,151.9,151.9699,151.88,151.94,26425,0
JNJ.US,5,20240520,211500,151.95,152,151.91,151.9275,24075,0
JNJ.US,5,20240520,212000,151.925,151.94,151.731,151.75,55080,0
JNJ.US,5,20240520,212500,151.74,151.78,151.72,151.78,27906,0
JNJ.US,5,20240520,213000,151.7789,151.8,151.7105,151.74,30848,0
JNJ.US,5,20240520,213500,151.7439,151.79,151.6822,151.76,35194,0
JNJ.US,5,20240520,214000,151.76,151.76,151.54,151.57,54684,0
JNJ.US,5,20240520,214500,151.57,151.585,151.49,151.55,98522,0
JNJ.US,5,20240520,215000,151.59,151.67,151.565,151.63,127213,0
JNJ.US,5,20240520,215500,151.64,151.68,151.26,151.27,2365660,0
JNJ.US,5,20240521,153000,151.78,152.18,151.57,151.79,163685,0
JNJ.US,5,20240521,153500,151.77,152,151.676,152,20769,0
JNJ.US,5,20240521,154000,152,152.265,151.94,152.24,37415,0
JNJ.US,5,20240521,154500,152.25,152.585,152.24,152.37,34013,0
JNJ.US,5,20240521,155000,152.345,152.41,151.86,151.89,15730,0
JNJ.US,5,20240521,155500,151.88,152.04,151.81,151.98,41588,0
JNJ.US,5,20240521,160000,151.99,152.025,151.855,151.95,21908,0
JNJ.US,5,20240521,160500,151.925,152.27,151.925,152.09,45198,0
JNJ.US,5,20240521,161000,152.09,152.155,151.92,151.95,32523,0
JNJ.US,5,20240521,161500,151.93,151.99,151.83,151.93,20115,0
JNJ.US,5,20240521,162000,151.93,151.95,151.69,151.695,32402,0
JNJ.US,5,20240521,162500,151.67,151.69,151.58,151.66,41195,0
JNJ.US,5,20240521,163000,151.66,151.7012,151.48,151.51,22556,0
JNJ.US,5,20240521,163500,151.51,151.5699,151.41,151.43,34131,0
JNJ.US,5,20240521,164000,151.4398,151.6,151.41,151.53,39508,0
JNJ.US,5,20240521,164500,151.54,151.55,151.31,151.33,27469,0
JNJ.US,5,20240521,165000,151.33,151.335,151.02,151.08,43269,0
JNJ.US,5,20240521,165500,151.075,151.17,150.96,150.98,31418,0
JNJ.US,5,20240521,170000,150.96,150.98,150.87,150.945,28718,0
JNJ.US,5,20240521,170500,150.93,151.09,150.93,151.05,35960,0
JNJ.US,5,20240521,171000,151.05,151.17,151.01,151.17,17373,0
JNJ.US,5,20240521,171500,151.17,151.29,151.17,151.28,30680,0
JNJ.US,5,20240521,172000,151.29,151.38,151.26,151.379,15191,0
JNJ.US,5,20240521,172500,151.37,151.37,151.28,151.29,26053,0
JNJ.US,5,20240521,173000,151.295,151.31,151.16,151.2,15466,0
JNJ.US,5,20240521,173500,151.2,151.27,151.15,151.19,19341,0
JNJ.US,5,20240521,174000,151.17,151.185,151.03,151.1,20052,0
JNJ.US,5,20240521,174500,151.1199,151.18,151.0606,151.11,49781,0
JNJ.US,5,20240521,175000,151.115,151.3,151.11,151.28,34390,0
JNJ.US,5,20240521,175500,151.2774,151.2774,151.18,151.2,12461,0
JNJ.US,5,20240521,180000,151.2,151.21,151.05,151.08,32232,0
JNJ.US,5,20240521,180500,151.08,151.11,151.02,151.08,24205,0
